Name=Paul
Max HRT=178
V02=160
Anaerobic=142
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1351295558
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,50,0,50,87,49
2,246,50,0,50,87,49
3,493,50,0,50,87,49
4,739,50,0,50,87,49
5,985,50,0,50,87,49
6,1231,50,0,50,87,49
7,1478,50,0,50,87,49
8,1724,50,0,50,87,49
9,1970,50,0,50,87,49
10,2216,50,0,50,87,49
11,2463,50,0,50,87,49
12,2709,50,0,50,87,49
13,2955,50,0,50,87,49
14,3202,50,0,50,87,49
15,3448,49,0,49,87,49
16,3694,49,0,49,87,49
17,3940,49,0,49,87,49
18,4187,49,0,49,87,49
19,4433,49,0,49,87,49
20,4679,48,0,49,87,48
21,4925,48,0,49,87,48
22,5173,48,0,49,87,48
23,5419,48,0,49,87,48
24,5665,48,0,49,87,48
25,5911,48,0,49,87,48
26,6158,48,0,49,87,48
27,6404,48,0,49,87,48
28,6650,48,0,49,87,48
29,6897,48,0,49,87,48
30,7143,48,0,49,87,48
31,7389,48,0,49,87,48
32,7635,48,0,49,87,48
33,7881,48,0,49,87,48
34,8128,48,0,48,87,48
35,8374,48,0,48,87,48
36,8620,48,0,48,87,48
37,8867,48,0,48,87,48
38,9113,48,0,48,87,48
39,9359,48,0,48,87,48
40,9605,48,0,48,87,48
41,9852,48,0,48,87,48
42,10098,48,0,48,87,48
43,10344,48,0,48,87,48
44,10590,48,0,48,87,48
45,10836,48,0,48,87,48
46,11083,48,0,48,87,48
47,11329,48,0,48,87,48
48,11575,48,0,48,87,48
49,11822,48,0,48,87,48
50,12067,48,0,48,87,48
51,12314,48,0,48,87,48
52,12560,48,0,48,87,48
53,12807,48,0,48,87,48
54,13053,48,0,48,87,48
55,13299,48,0,48,87,48
56,13545,48,0,48,87,48
57,13792,48,0,48,87,48
58,14038,48,0,48,87,48
59,14284,48,0,48,87,48
60,14530,48,0,48,87,48
61,14777,48,0,48,87,48
62,15022,48,0,48,87,48
63,15269,48,0,48,87,48
64,15515,48,0,48,87,48
65,15762,48,0,48,87,48
66,16008,48,0,48,87,48
67,16254,48,0,48,87,48
68,16501,48,0,48,87,48
69,16747,48,0,48,87,48
70,16993,48,0,48,87,48
71,17239,47,0,48,87,47
72,17485,47,0,48,87,47
73,17732,47,0,48,87,47
74,17978,47,0,48,87,47
75,18224,47,0,48,87,47
76,18470,47,0,48,87,47
77,18717,47,0,48,87,47
78,18963,47,0,48,87,47
79,19209,47,0,48,87,47
80,19456,47,0,48,87,47
81,19702,48,0,48,87,47
82,19948,48,0,48,87,47
83,20194,48,0,48,87,47
84,20441,48,0,48,87,47
85,20687,48,0,48,87,47
86,20933,48,0,48,87,47
87,21179,48,0,48,87,47
88,21426,48,0,48,87,47
89,21672,49,0,48,87,47
90,21918,49,0,48,87,47
91,22164,49,0,48,87,47
92,22411,49,0,48,87,47
93,22658,49,0,48,87,47
94,22904,50,0,48,87,47
95,23150,50,0,48,87,47
96,23397,50,0,48,87,47
97,23643,50,0,48,87,47
98,23889,50,0,48,87,47
99,24135,50,0,48,87,47
100,24382,50,0,48,87,47
101,24628,50,0,48,87,47
102,24874,50,0,48,87,47
103,25120,50,0,48,87,47
104,25367,50,0,48,87,47
105,25613,50,0,48,87,47
106,25859,50,0,48,87,47
107,26105,50,0,48,87,47
108,26352,50,0,48,87,47
109,26598,50,0,48,87,47
110,26844,50,0,48,87,47
111,27091,50,0,48,87,47
112,27337,50,0,48,87,47
113,27583,50,0,48,87,47
114,27829,50,0,48,87,47
115,28076,50,0,48,87,47
116,28322,50,0,48,87,47
117,28568,50,0,48,87,47
118,28815,50,0,48,87,47
119,29061,50,0,48,87,47
120,29307,50,0,48,87,47
121,29553,50,0,48,87,47
122,29799,50,0,48,87,47
123,30046,52,0,48,87,47
124,30292,52,0,48,87,47
125,30538,52,0,48,87,47
126,30784,52,0,48,87,47
127,31031,53,0,48,87,47
128,31277,53,0,48,87,47
129,31523,53,0,48,87,47
130,31770,53,0,48,87,47
131,32016,54,0,48,87,47
132,32262,54,0,49,87,47
133,32508,54,0,49,87,47
134,32755,54,0,49,87,47
135,33001,55,0,49,87,47
136,33247,55,0,49,87,47
137,33493,55,0,49,87,47
138,33739,55,0,49,87,47
139,33986,56,0,49,87,47
140,34232,56,0,49,87,47
141,34478,56,0,49,87,47
142,34725,56,0,49,87,47
143,34971,57,0,49,87,47
144,35217,57,0,49,87,47
145,35463,57,0,49,87,47
146,35710,57,0,49,87,47
147,35956,57,0,49,87,47
148,36202,57,0,49,87,47
149,36448,57,0,49,87,47
150,36695,57,0,49,87,47
151,36941,58,0,49,87,47
152,37187,58,0,49,87,47
153,37433,58,0,50,87,47
154,37680,58,0,50,87,47
155,37926,58,0,50,87,47
156,38172,58,0,50,87,47
157,38418,58,0,50,87,47
158,38665,58,0,50,87,47
159,38911,58,0,50,87,47
160,39157,58,0,50,87,47
161,39404,58,0,50,87,47
