Name=Paul
Max HRT=177
V02=160
Anaerobic=142
Aerobic=124
Fat Burn=106
Warm Up=89
start_time=1381187976
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,55,0,55,55,53
2,8263,55,0,55,55,53
3,8274,56,0,55,56,53
4,8373,56,0,55,56,53
5,8619,56,0,55,56,53
6,8865,56,0,55,56,53
7,9111,56,0,55,56,53
8,9358,56,0,55,56,53
9,9604,56,0,55,56,53
10,9850,56,0,55,56,53
11,10096,56,0,55,56,53
12,10343,56,0,55,56,53
13,10589,56,0,55,56,53
14,10835,56,0,55,56,53
15,11081,56,0,55,56,53
16,11328,58,0,56,58,53
17,11574,58,0,56,58,53
18,11820,58,0,56,58,53
19,12066,60,0,56,60,53
20,12313,60,0,56,60,53
21,12559,60,0,56,60,53
22,12805,62,0,57,62,53
23,13051,62,0,57,62,53
24,13298,62,0,57,62,53
25,13544,62,0,57,62,53
26,13790,63,0,57,63,53
27,14036,63,0,58,63,53
28,14283,63,0,58,63,53
29,14529,63,0,58,63,53
30,14775,63,0,58,63,53
31,15022,63,0,58,63,53
32,15268,63,0,58,63,53
33,15514,63,0,58,63,53
34,15760,63,0,59,63,53
35,16007,63,0,59,63,53
36,16253,63,0,59,63,53
37,16499,63,0,59,63,53
38,16745,62,0,59,63,53
39,16992,62,0,59,63,53
40,17238,62,0,59,63,53
41,17485,62,0,59,63,53
42,17731,62,0,59,63,53
43,17978,62,0,59,63,53
44,18224,62,0,59,63,53
45,18470,62,0,59,63,53
46,18716,62,0,59,63,53
47,18963,62,0,59,63,53
48,19209,62,0,59,63,53
49,19455,62,0,60,63,53
50,19701,61,0,60,63,53
51,19948,61,0,60,63,53
52,20194,61,0,60,63,53
53,20440,61,0,60,63,53
54,20686,61,0,60,63,53
55,20932,61,0,60,63,53
56,21179,61,0,60,63,53
57,21425,61,0,60,63,53
58,21672,60,0,60,63,53
59,21918,60,0,60,63,53
60,22164,60,0,60,63,53
61,22410,60,0,60,63,53
62,22656,61,0,60,63,53
63,22903,61,0,60,63,53
64,23149,61,0,60,63,53
65,23395,61,0,60,63,53
66,23642,61,0,60,63,53
67,23888,61,0,60,63,53
68,24134,61,0,60,63,53
69,24380,61,0,60,63,53
70,24627,61,0,60,63,53
71,24873,61,0,60,63,53
72,25119,61,0,60,63,53
73,25365,61,0,60,63,53
74,25612,61,0,60,63,53
75,25858,61,0,60,63,53
76,26104,61,0,60,63,53
77,26350,62,0,60,63,53
78,26597,62,0,60,63,53
79,26843,62,0,60,63,53
80,27089,62,0,60,63,53
81,27335,61,0,60,63,53
82,27582,61,0,60,63,53
83,27828,61,0,60,63,53
84,28074,61,0,60,63,53
85,28321,61,1,60,63,53
86,28567,61,1,60,63,53
87,28813,61,1,60,63,53
88,29059,61,1,60,63,53
89,29305,61,1,60,63,53
90,29552,61,1,60,63,53
91,29798,61,1,60,63,53
92,30044,61,1,60,63,53
93,30291,61,1,60,63,53
94,30537,60,1,60,63,53
95,30783,60,1,60,63,53
96,31029,60,1,60,63,53
97,31276,60,1,60,63,53
98,31522,61,1,60,63,53
99,31768,61,1,60,63,53
100,32014,61,1,60,63,53
101,32261,61,1,60,63,53
102,32507,61,1,60,63,53
103,32753,61,1,60,63,53
104,32999,61,1,60,63,53
105,33245,61,1,60,63,53
106,33492,61,1,60,63,53
107,33738,61,1,60,63,53
108,33984,61,1,60,63,53
109,34231,61,1,60,63,53
110,34477,61,1,60,63,53
111,34723,61,1,60,63,53
112,34971,62,1,60,63,53
113,35217,62,1,60,63,53
114,35463,62,1,60,63,53
115,35709,62,1,60,63,53
116,35956,64,1,60,64,53
117,36202,64,1,60,64,53
118,36448,64,1,60,64,53
119,36694,64,1,60,64,53
120,36940,64,1,60,64,53
121,37187,64,1,60,64,53
122,37433,65,1,60,65,53
123,37679,65,1,60,65,53
124,37926,65,1,60,65,53
125,38172,65,1,60,65,53
126,38418,66,1,60,66,53
127,38664,66,1,60,66,53
128,38911,66,1,61,66,53
129,39157,67,1,61,67,53
130,39403,67,1,61,67,53
131,39649,67,1,61,67,53
132,39896,68,1,61,68,53
133,40142,68,1,61,68,53
134,40388,68,1,61,68,53
135,40634,68,1,61,68,53
136,40881,69,1,61,69,53
137,41127,69,1,61,69,53
138,41373,69,1,61,69,53
139,41619,69,1,61,69,53
140,41866,69,1,61,69,53
141,42112,69,1,61,69,53
142,42358,69,1,61,69,53
143,42605,69,1,61,69,53
144,42851,69,1,61,69,53
145,43097,69,1,61,69,53
146,43343,70,1,61,70,53
147,43589,70,1,61,70,53
148,43836,70,1,62,70,53
149,44082,70,1,62,70,53
150,44328,70,1,62,70,53
151,44574,70,1,62,70,53
152,44821,70,1,62,70,53
153,45067,70,1,62,70,53
154,45313,70,1,62,70,53
155,45560,70,1,62,70,53
156,45806,70,1,62,70,53
157,46052,70,1,62,70,53
158,46298,70,1,62,70,53
159,46544,70,1,62,70,53
160,46791,71,1,62,71,53
161,47037,71,1,62,71,53
162,47283,71,1,62,71,53
163,47530,71,1,62,71,53
164,47776,71,1,62,71,53
165,48022,71,1,62,71,53
166,48268,71,1,62,71,53
167,48515,71,1,62,71,53
168,48761,71,1,63,71,53
169,49007,72,1,63,72,53
170,49253,72,1,63,72,53
171,49500,72,1,63,72,53
172,49746,72,1,63,72,53
173,49992,72,1,63,72,53
174,50238,72,1,63,72,53
175,50485,72,1,63,72,53
176,50731,72,1,63,72,53
177,50977,72,1,63,72,53
178,51223,72,1,63,72,53
179,51470,72,1,63,72,53
180,51716,72,1,63,72,53
181,51962,72,1,63,72,53
182,52209,72,1,63,72,53
183,52456,71,1,63,72,53
184,52702,71,1,63,72,53
185,52948,71,1,63,72,53
186,53195,71,1,63,72,53
187,53441,70,1,63,72,53
188,53687,70,1,63,72,53
189,53933,70,1,63,72,53
190,54180,69,1,64,72,53
191,54426,69,1,64,72,53
192,54672,69,1,64,72,53
193,54918,69,2,64,72,53
194,55165,70,2,64,72,53
195,55411,70,2,64,72,53
196,55657,70,2,64,72,53
197,55903,70,2,64,72,53
198,56150,70,2,64,72,53
199,56396,70,2,64,72,53
200,56642,70,2,64,72,53
201,56888,70,2,64,72,53
202,57135,70,2,64,72,53
203,57381,70,2,64,72,53
204,57627,71,2,64,72,53
205,57873,71,2,64,72,53
206,58120,71,2,64,72,53
207,58366,71,2,64,72,53
208,58612,71,2,64,72,53
209,58858,71,2,64,72,53
210,59105,71,2,64,72,53
211,59351,71,2,64,72,53
212,59597,71,2,64,72,53
213,59844,71,2,64,72,53
214,60090,71,2,64,72,53
215,60336,71,2,64,72,53
